#e1=80
#e2=10.3
#s1=0.01
#s2=0.0005
#I1=10
#I2=0.0029
#dx=1
#dz=1
#phi_D=3.8
#M=200
#N=200
#tol=1e-12
#iter_max=150000
#iter_write=5000
#l_B=55.7
#alpha=0.01
#delta=1.40731374820291e-06
#n=4
#
# r s phi(r,s)
-200 0 5.77787987294218
-200 1 5.74432084584468
-200 2 5.71157805636425
-200 3 5.67962424335348
-200 4 5.64843360928591
-200 5 5.61798171657899
-200 6 5.58824539288424
-200 7 5.55920264447627
-200 8 5.5308325769431
-200 9 5.50311532246303
-200 10 5.47603197303073
-200 11 5.44956451906416
-200 12 5.42369579288556
-200 13 5.39840941662401
-200 14 5.37368975413487
-200 15 5.34952186657361
-200 16 5.3258914712992
-200 17 5.30278490381498
-200 18 5.28018908248438
-200 19 5.25809147578482
-200 20 5.23648007188648
-200 21 5.21534335036269
-200 22 5.19467025585768
-200 23 5.17445017355331
-200 24 5.15467290629145
-200 25 5.1353286532215
-200 26 5.11640798985452
-200 27 5.09790184941601
-200 28 5.07980150539886
-200 29 5.06209855522651
-200 30 5.0447849049442
-200 31 5.02785275486319
-200 32 5.01129458608903
-200 33 4.99510314787072
-200 34 4.97927144571291
-200 35 4.96379273019785
-200 36 4.94866048646804
-200 37 4.93386842432468
-200 38 4.9194104689002
-200 39 4.90528075186669
-200 40 4.89147360314485
-200 41 4.87798354308066
-200 42 4.86480527505979
-200 43 4.85193367853164
-200 44 4.83936380241711
-200 45 4.82709085887623
-200 46 4.8151102174132
-200 47 4.80341739929847
-200 48 4.79200807228827
-200 49 4.78087804562418
-200 50 4.7700232652958
-200 51 4.75943980955134
-200 52 4.74912388464149
-200 53 4.73907182078344
-200 54 4.72928006833232
-200 55 4.71974519414857
-200 56 4.71046387815023
-200 57 4.70143291004008
-200 58 4.69264918619808
-200 59 4.68410970673028
-200 60 4.67581157266582
-200 61 4.6677519832943
-200 62 4.65992823363635
-200 63 4.65233771204035
-200 64 4.64497789789914
-200 65 4.63784635948071
-200 66 4.63094075186718
-200 67 4.6242588149969
-200 68 4.61779837180472
-200 69 4.6115573264559
-200 70 4.60553366266917
